time,flux
1510.243911314587,0.9974237
1510.2647446148756,1.0019605
1510.2855779144195,1.0048501
1510.3064112131383,1.0046387
1510.3272445111083,1.0006613
1510.3480778082546,1.003626
1510.3689111046542,1.0061607
1510.3897444002232,1.0008873
1510.4105776950482,0.99911475
1510.4314109890427,1.0045035
1510.4522442822904,1.0030184
1510.473077574708,1.0008402
1510.49391086638,0.99920636
1510.5147441572174,1.002621
1510.53557744731,0.9983952
1510.5564107365694,1.0042266
1510.5772440250796,1.0024228
1510.5980773127571,1.0045578
1510.6189105996853,1.0023066
1510.6397438857798,1.0024711
1510.6605771711247,0.9975768
1510.6814104556333,1.0011961
1510.7022437393925,0.9980323
1510.7230770223157,1.0003697
1510.7439103044874,0.99963933
1510.7647435858212,1.0013106
1510.7855768664047,1.0019854
1510.806410146148,1.0059314
1510.8272434251394,1.0019404
1510.848076703292,1.0046934
1510.8689099806893,1.0062385
1510.8897432572476,1.002232
1510.9105765330498,1.0020124
1510.9314098080117,1.0000219
1510.952243082218,1.0016731
1510.973076355581,0.99557537
1511.0147428999528,1.0034709
1511.0355761709575,1.006083
1511.0564094411188,1.0061246
1511.077242710521,1.0096371
1511.0980759790764,1.0020298
1511.1189092468726,1.0014701
1511.139742513821,1.006892
1511.1605757800094,1.0053443
1511.1814090453493,1.0084448
1511.2022423099259,1.0057404
1511.2230755736541,1.0040158
1511.2439088366198,0.9972034
1511.2647420987314,1.0019912
1511.2855753600818,1.0052236
1511.3064086205784,0.9995067
1511.3272418803083,1.0005884
1511.3480751391867,1.0007935
1511.368908397295,1.0034326
1511.389741654551,1.000665
1511.4105749110367,1.0024598
1511.4314081666669,1.0009319
1511.452241421526,1.0056418
1511.4730746755283,1.0016562
1511.4939079287583,1.0010184
1511.514741181154,0.9994057
1511.5355744327924,1.0053934
1511.5564076835524,0.9989379
1511.577240933516,1.0024989
1511.5980741826174,1.0044885
1511.6189074309425,1.0025289
1511.639740678404,0.9994629
1511.6605739250876,1.0034944
1511.681407170907,1.0040014
1511.702240415945,0.99896884
1511.7230736601182,0.99928653
1511.743906903508,1.0025834
1511.7647401460313,0.9981087
1511.7855733877716,1.0038242
1511.8064066286395,0.9999388
1511.827239868725,1.0002505
1511.848073107937,1.0001765
1511.868906346363,1.0047897
1511.8897395839153,1.0019625
1511.9105728206782,0.9957604
1511.9314060565664,0.99966246
1511.952239291663,1.0017897
1511.9730725258835,1.0039573
1511.9939057593112,1.0021002
1512.0147389918588,0.9990096
1512.0355722236127,0.9988078
1512.0564054544843,1.003995
1512.0772386845604,0.9997038
1512.0980719137538,1.0037129
1512.1189051421459,1.0036653
1512.1397383696549,0.9999693
1512.160571596361,1.0021387
1512.1814048221813,1.0019698
1512.2022380471988,0.9991116
1512.2230712713242,1.0017108
1512.2439044946464,1.0006922
1512.2647377170745,1.0016525
1512.285570938698,1.002069
1512.306404159424,1.0027242
1512.3272373793418,1.0025072
1512.348070598361,1.0032742
1512.3689038165699,0.99856627
1512.3897370338782,1.0034932
1512.410570250374,1.0022687
1512.4314034659635,1.0028605
1512.4522366807403,1.0005069
1512.473069894608,1.0020142
1512.4939031076603,1.0029666
1512.514736319801,1.0023551
1512.5355695311237,1.003672
1512.5564027415328,1.0055094
1512.5772359511195,0.9975298
1512.5980691597908,1.0016036
1512.6189023676368,1.001675
1512.6397355745646,1.0048254
1512.6605687806643,0.9988614
1512.6814019858425,1.0059109
1512.7022351901924,1.0005183
1512.7230683936132,1.0029173
1512.743901596205,1.0000618
1512.7647347978645,1.0025641
1512.785567998692,1.0040705
1512.806401198584,1.0059109
1512.8272343976407,1.0036017
1512.8480675957608,1.0024567
1512.8689007930386,1.0052327
1512.889733989378,1.0029049
1512.9105671848722,1.0029514
1512.9314003794243,1.0029137
1512.9522335731283,0.9943597
1512.9730667658864,0.99759364
1512.9938999577937,0.9958223
1513.0147331487497,0.9997189
1513.0355663388525,0.9909049
1513.0563995280002,0.99218076
1513.0772327162917,0.9950711
